"","GSM490136","GSM490137"
"ENSG00000115661",6.29174122904144,6.26512176958193
"ENSG00000115677",6.01526273288131,6.02591105866224
"ENSG00000115685",7.60227194292944,7.66096923868131
"ENSG00000115687",6.12385717382885,6.15598903159017
"ENSG00000115694",8.69481223105286,8.68080199812354
"ENSG00000115738",8.05570802909254,8.08027724797766
"ENSG00000115750",6.99315337132632,7.37901734984742
"ENSG00000115756",10.123796841301,10.1065970063774
"ENSG00000115758",7.27150404266755,7.41176575991933
"ENSG00000115760",7.58146120380293,7.71636706600521
"ENSG00000115761",6.25785381513976,6.20783194415174
"ENSG00000115762",7.43194456978477,7.16306464527929
"ENSG00000115806",9.61475259678264,9.57190796337738
"ENSG00000115808",6.63366327282135,6.91059909455995
"ENSG00000115816",9.509785262099,9.29798517878174
"ENSG00000115825",6.13530340250418,6.10547026204787
"ENSG00000115839",11.3191505078226,11.3615775904037
"ENSG00000115866",11.2317771072888,11.3506820658038
"ENSG00000115875",9.29025316977739,9.38210431056357
"ENSG00000115884",12.146297081551,11.977041613433
"ENSG00000115896",6.45473809939813,6.47016675546729
"ENSG00000115904",6.7244944921627,6.57562429158643
"ENSG00000115919",10.130032551292,9.95528451409041
"ENSG00000115942",6.86955993921202,6.92382987786432
"ENSG00000115944",10.3390867459369,10.2042434848335
"ENSG00000115947",6.14682874309532,6.11811927847132
"ENSG00000115956",8.26756797863214,8.1208798776015
"ENSG00000115963",8.81447876451456,8.87564979265861
"ENSG00000115966",6.39749200411682,6.4778452113467
"ENSG00000115977",6.94472643341544,7.0591352393599
"ENSG00000115993",8.61097771679091,8.47425904821282
"ENSG00000116001",7.87191921488216,7.95669378787282
"ENSG00000116005",8.33625026102385,8.45493587428512
"ENSG00000116016",13.8559903816391,13.7674481094932
"ENSG00000116017",10.6183791086043,10.898206109873
"ENSG00000116031",6.02460048651076,6.01422138730223
"ENSG00000116039",9.55893663000317,9.33787570773171
"ENSG00000116044",6.03156619633592,6.04985105527597
"ENSG00000116062",9.52771065938837,9.33361477734326
"ENSG00000116095",6.63786559995446,6.53700188618183
"ENSG00000116096",6.27814481906336,6.48562546621218
"ENSG00000116120",6.97680325484869,7.12378264886345
"ENSG00000116133",6.95517541395669,7.00757414343339
"ENSG00000116138",6.15480021238751,6.1225766842826
"ENSG00000116157",8.03524611803602,7.44109137262035
"ENSG00000116171",6.19477989697281,6.15386959458031
"ENSG00000116183",8.45949128605737,8.95333489647143
"ENSG00000116194",6.41346817111218,6.2885595751996
"ENSG00000116199",9.48888838626442,9.4951926404887
"ENSG00000116205",6.29996863129437,6.17619941304396
"ENSG00000116209",12.1937289476484,12.2437285863511
"ENSG00000116212",9.48215800943839,9.32515866676001
"ENSG00000116221",9.35561534601386,9.37016293611137
"ENSG00000116237",8.2372368283522,7.99649331233036
"ENSG00000116260",6.95354344850432,7.55566968414636
"ENSG00000116266",9.02863844356263,8.67136345323424
"ENSG00000116285",11.4749921539088,12.3964039707372
"ENSG00000116288",11.1884386550141,11.2621776882944
"ENSG00000116396",6.10380152374363,6.11716813302459
"ENSG00000116459",6.07561848346458,6.01300686630818
"ENSG00000116473",6.16912086595048,6.0759853402939
"ENSG00000116478",10.8313033110787,10.7945604805998
"ENSG00000116514",6.71405442259758,6.48317270254041
"ENSG00000116525",6.78708135274384,6.72755935275892
"ENSG00000116539",6.0585980062737,6.03041030094685
"ENSG00000116560",8.03908765098546,8.04158646809828
"ENSG00000116584",9.75344756746135,9.70687513252846
"ENSG00000116586",8.41057360097525,8.03085027807249
"ENSG00000116604",8.52872236264952,8.56430167688143
"ENSG00000116641",8.33159892838572,8.22243922160199
"ENSG00000116649",7.02680048922543,6.81768025227753
"ENSG00000116667",6.67106250203601,6.51638166537684
"ENSG00000116668",7.37371966556437,7.51278443587247
"ENSG00000116670",8.97480370180485,8.80913605777145
"ENSG00000116678",6.05615597324836,6.0452347156228
"ENSG00000116679",8.99153483694405,9.48933767648399
"ENSG00000116685",8.66173167327517,8.50795535909188
"ENSG00000116688",8.39441534543627,8.56019699216463
"ENSG00000116698",8.727410173291,8.85461560845907
"ENSG00000116701",7.07407075512875,6.77713788959722
"ENSG00000116704",6.35300095997388,6.22610718721327
"ENSG00000116711",7.33246095235869,6.64189890162305
"ENSG00000116717",7.44780622833617,7.15266481839803
"ENSG00000116729",7.98730893365418,7.61436615796982
"ENSG00000116741",9.23380751041099,9.62373608556646
"ENSG00000116747",6.1857934959401,6.13543450217127
"ENSG00000116750",7.4041039729642,7.06592482432807
"ENSG00000116752",6.09640618389446,6.01921129097904
"ENSG00000116754",8.14794657179916,8.39131710936694
"ENSG00000116774",8.29329270522578,8.18889268259383
"ENSG00000116786",10.214676147668,10.2288343596595
"ENSG00000116791",7.96187667889121,7.69187820711922
"ENSG00000116815",7.25747358690518,6.7836053489399
"ENSG00000116830",6.61043235435911,6.69701417347069
"ENSG00000116871",7.93641939879755,7.99664867588673
"ENSG00000116885",6.59447810406688,6.81395243715653
"ENSG00000116898",9.23982519788852,9.39455944264308
"ENSG00000116903",8.23805984927083,8.43678220797444
"ENSG00000116906",8.71740315001174,8.72572107942349
"ENSG00000116954",9.03647952304295,9.02520943390265
"ENSG00000116962",9.06262426947676,8.43358501638397
"ENSG00000116977",6.22754685362441,6.15459469412031
"ENSG00000116984",7.53586785006853,7.54227767062605
"ENSG00000116991",8.79561059542115,9.20838638408112
"ENSG00000117000",7.10856171904361,6.94005274086757
"ENSG00000117009",8.31387526028294,8.32147639171794
"ENSG00000117016",7.71518690526685,7.67074497981272
"ENSG00000117054",7.67286783289895,7.43365244137601
"ENSG00000117091",6.29346107719681,6.37155975935287
"ENSG00000117114",9.48177488206312,9.04053051543089
"ENSG00000117118",10.6079512171594,10.4802611158905
"ENSG00000117122",6.09471858976214,6.06991357841097
"ENSG00000117133",7.43956921193104,7.34245446480471
"ENSG00000117139",9.93444607724626,10.0400335388233
"ENSG00000117143",9.16948958075941,9.54538237394559
"ENSG00000117153",6.65646542518898,6.63617310725795
"ENSG00000117154",6.14621212230538,6.07546203705056
"ENSG00000117222",6.76532694300689,6.6833431488965
"ENSG00000117226",6.26067676482481,6.10053018860808
"ENSG00000117262",6.69997457080779,6.50536393704098
"ENSG00000117280",6.79253798830089,6.87926031757346
"ENSG00000117298",6.26910446947196,6.10886651923531
"ENSG00000117305",8.59067321074415,8.69820258982918
"ENSG00000117335",12.0152009089487,11.9192266721432
"ENSG00000117360",9.67615469915813,9.90522803400459
"ENSG00000117362",9.57560737770865,9.43663926674861
"ENSG00000117385",8.12645957312573,8.25442098832809
"ENSG00000117394",11.3819849566535,11.2597256319402
"ENSG00000117410",11.2493129109647,11.2493129109647
"ENSG00000117450",13.1719071152915,13.3132859679811
"ENSG00000117461",6.06237670873527,6.01376139028684
"ENSG00000117475",7.01555301585653,7.06410531160929
"ENSG00000117479",6.81489856476206,6.94827636419923
"ENSG00000117500",10.1193023931498,9.97782231109755
"ENSG00000117505",7.89572675819174,7.5463801074465
"ENSG00000117519",11.9867957827355,11.854493651939
"ENSG00000117523",10.2136292229427,10.1605389751808
"ENSG00000117525",8.56583253990731,8.4706727224293
"ENSG00000117528",6.73215687754577,6.7638575504363
"ENSG00000117533",6.88588489310699,7.29859140370075
"ENSG00000117592",10.9089622552313,11.0837037143232
"ENSG00000117593",6.65300552110691,6.50290318927942
"ENSG00000117594",6.7707650352779,8.57530574211761
"ENSG00000117595",6.91001555824882,6.88549682529238
"ENSG00000117602",6.09541775137279,6.16403561568145
"ENSG00000117614",9.80532612859669,9.72406790159043
"ENSG00000117616",10.0775975573269,10.5132973218265
"ENSG00000117620",8.44649169154016,8.73887202408334
"ENSG00000117625",8.57200316469708,8.78208445581556
"ENSG00000117632",7.08750905105697,6.78158353128779
"ENSG00000117640",9.45734411002216,9.55991694048056
"ENSG00000117643",12.1190990318249,12.1539326152847
"ENSG00000117713",9.85847409073232,9.6633884456057
"ENSG00000117724",6.36289868983614,6.30995635227592
"ENSG00000117748",6.88518666707434,7.01827304777251
"ENSG00000117751",6.35583310081629,6.24641700976741
"ENSG00000117758",8.36015220883387,8.15724452903441
"ENSG00000117791",6.81911180276806,6.72378713598021
"ENSG00000117859",9.64089812907747,9.57530993523585
"ENSG00000117868",6.06785322267762,6.07823670924098
"ENSG00000117906",10.7735105773054,10.8169644564884
"ENSG00000118004",6.63360604871891,6.99315337132632
"ENSG00000118007",7.67018503323682,7.53824343732597
"ENSG00000118046",6.50731873623056,6.45242096684802
"ENSG00000118058",6.371757494437,6.24865632340539
"ENSG00000118137",6.06919419534218,6.18551521280569
"ENSG00000118197",9.23250147435661,9.27904519221974
"ENSG00000118200",10.1212829449281,10.1541789210443
"ENSG00000118217",9.95893187446314,9.72702356692145
"ENSG00000118257",6.18423499793421,6.07737318400808
"ENSG00000118260",6.75914300707045,6.53003121913777
"ENSG00000118402",6.53343352795456,6.52213077692147
"ENSG00000118407",6.25644437076109,6.11086536621995
"ENSG00000118418",6.32041389116142,6.37708176212138
"ENSG00000118432",6.13776021383186,7.19087638504207
"ENSG00000118454",6.26558829641488,6.24922639268826
"ENSG00000118482",8.59786443445252,8.30793864387721
"ENSG00000118495",9.65174736057124,9.262642057113
"ENSG00000118496",6.87740186022985,7.02932634286498
"ENSG00000118503",9.03977004712078,9.28899484611053
"ENSG00000118507",6.81535552503194,6.6767748422638
"ENSG00000118508",6.4565953112693,6.42029753880302
"ENSG00000118515",11.2084066259124,10.826039588014
"ENSG00000118526",7.09211043154533,6.87273483475837
"ENSG00000118564",6.17368925425246,6.15637459407243
"ENSG00000118579",9.09485448147719,8.77756565965216
"ENSG00000118600",9.05358337607524,8.76181546371229
"ENSG00000118640",12.5810965273982,12.3722072200062
"ENSG00000118655",6.01699815760215,6.02259571723904
"ENSG00000118680",12.7748242244361,12.707212014838
"ENSG00000118689",9.99218569203303,9.54363049822938
"ENSG00000118705",11.375714468427,11.4638679090229
"ENSG00000118707",6.44447114504216,6.30887672659889
"ENSG00000118762",8.01516084951012,7.82057793140649
"ENSG00000118777",6.52213077692147,6.57120688384789
"ENSG00000118785",12.3888342312755,12.4941835783508
"ENSG00000118816",12.226745892823,12.0704941627782
"ENSG00000118855",10.0522196064548,9.82788622602662
"ENSG00000118873",9.88108073595087,10.0015806506268
"ENSG00000118898",6.52396430665294,6.84833764745681
"ENSG00000118939",9.63938536062044,9.34309116154761
"ENSG00000118960",7.77120012320415,7.76549543860652
"ENSG00000118961",6.57450243865476,6.73567887011804
"ENSG00000118971",9.44675348375761,9.85580121134031
"ENSG00000118985",8.48847921260237,8.73771836954453
"ENSG00000119013",9.28722866857593,9.15753978708694
"ENSG00000119041",8.03447142736967,8.03261644841721
"ENSG00000119048",6.22687071866018,6.40252046787447
"ENSG00000119125",6.0100360371345,6.10037414836028
"ENSG00000119138",9.37485361441442,9.19551083066811
"ENSG00000119285",7.59884173692039,7.56291545482504
"ENSG00000119314",10.3769285083532,10.3287411521457
"ENSG00000119318",8.98147790158379,8.54613252030361
"ENSG00000119321",7.61675224797732,7.3705598091865
"ENSG00000119326",8.61333819879306,8.29596736529217
"ENSG00000119335",10.9286246180371,10.7566122223837
"ENSG00000119392",6.41490165325113,6.43296380833561
"ENSG00000119396",6.00844069630294,6.05229500121805
"ENSG00000119411",6.57673757686886,6.70976148907449
"ENSG00000119414",10.2930278895829,10.3082110630059
"ENSG00000119446",7.6950257876915,7.57141227746323
"ENSG00000119457",6.0350806768884,6.09948072901544
"ENSG00000119471",7.3277974857689,7.16784157780167
"ENSG00000119487",6.47714930697776,6.39837889468692
"ENSG00000119509",6.03689878903884,6.08669790758648
"ENSG00000119514",6.08947085913262,6.15939367398926
"ENSG00000119522",7.14428275858646,7.18635110138577
"ENSG00000119523",6.09005528494375,6.07966133622204
"ENSG00000119535",10.7465181279964,10.2085014496558
"ENSG00000119537",6.88358574310725,6.73870164136818
"ENSG00000119541",10.1165493465086,9.96871579405401
"ENSG00000119547",6.18328490164599,6.23607012798749
"ENSG00000119559",6.62791288008729,6.60696809910455
"ENSG00000119574",6.26861286881416,6.22304864362512
"ENSG00000119630",10.8175885113199,10.9819675231057
"ENSG00000119640",8.20366569623036,8.20426853710816
"ENSG00000119669",6.24964385380331,6.24115931093726
"ENSG00000119673",6.49722183774864,6.2571627068315
"ENSG00000119681",6.77222328904537,6.84015014480845
"ENSG00000119684",6.11831585610461,6.11605862003387
"ENSG00000119686",8.8506967237398,8.78581351488834
"ENSG00000119689",7.11414147865394,7.15760167003758
"ENSG00000119703",6.56428566063319,6.47202250904786
"ENSG00000119705",11.3744252499233,11.3596175451141
"ENSG00000119707",9.54762928208809,10.0047549277029
"ENSG00000119711",7.98230054306541,7.52580121544279
"ENSG00000119718",9.55155760854749,9.24067885316093
"ENSG00000119729",9.91904368704026,10.1165493465086
"ENSG00000119760",6.14846540445099,6.05218184229219
"ENSG00000119772",6.04495492142233,6.00960148541536
"ENSG00000119787",7.14775224960701,6.89904388839177
"ENSG00000119801",10.4374410670994,10.4890009896506
"ENSG00000119812",10.2996671268955,10.1193023931498
"ENSG00000119820",9.66270528047464,9.57595797096534
"ENSG00000119844",6.83175528927481,6.92687337936166
"ENSG00000119862",6.64786909395016,6.518450483168
"ENSG00000119866",6.03960615670894,6.04111497431369
"ENSG00000119878",8.0781113565298,7.63891283617556
"ENSG00000119899",10.8139915956019,10.7606185256114
"ENSG00000119900",6.51825082630234,6.41167700079188
"ENSG00000119906",7.56134982116305,7.79255264989956
"ENSG00000119912",6.75673753872968,6.66922987812362
"ENSG00000119917",6.97410107427356,6.59196141346985
"ENSG00000119922",9.03143278432958,8.18700973800042
"ENSG00000119938",7.14706534761444,7.83378188070856
"ENSG00000119965",6.77696299071413,6.74838054908995
"ENSG00000119969",6.06361421497238,6.01850786909218
"ENSG00000119977",7.24203659424508,7.27971309696886
"ENSG00000119979",8.98648327685637,8.84987414691733
"ENSG00000119986",9.26699282036476,9.48888838626442
"ENSG00000120008",7.46016838426786,7.58334521578581
"ENSG00000120029",7.88236489851977,7.70027192762423
"ENSG00000120053",9.46789616540895,9.41051141833967
"ENSG00000120063",9.10382329857837,8.97886568236873
"ENSG00000120068",6.028932563576,6.05678324933829
"ENSG00000120075",6.7715099764604,6.66928130175823
"ENSG00000120129",12.6606154658417,12.8724852079033
"ENSG00000120137",6.46628005517309,6.4582352552436
"ENSG00000120162",8.10393135721478,7.58480980942829
"ENSG00000120210",6.11676039841486,6.07295348821822
"ENSG00000120211",10.243515015928,10.3810113415955
"ENSG00000120217",6.01742605684675,6.01561057077887
"ENSG00000120253",6.11790848275338,6.0717634130441
"ENSG00000120254",7.04480998458049,7.48676734651501
"ENSG00000120265",10.826039588014,10.828391618134
"ENSG00000120278",6.81467540678566,6.46310966979947
"ENSG00000120279",6.31599656940292,6.08893118558325
"ENSG00000120306",8.03570276058906,7.61194023818115
"ENSG00000120333",6.20995700346828,6.19734028254537
"ENSG00000120370",6.82767079568762,6.94435624218488
"ENSG00000120437",7.00201327562323,7.00068184244923
"ENSG00000120438",9.43880574586148,9.26071536273501
"ENSG00000120451",9.95528451409041,9.96510755005547
"ENSG00000120457",6.0341948647721,6.013547669762
"ENSG00000120458",6.72056343538372,7.28244744525403
"ENSG00000120519",6.66616693816103,6.50175972584336
"ENSG00000120526",6.21467599119324,6.1787058934307
"ENSG00000120533",10.4684127986896,10.3176681531558
"ENSG00000120539",6.43442622818386,6.58968586914641
"ENSG00000120549",7.38335764950179,7.17279394212194
"ENSG00000120594",6.50299041470373,6.68953103542557
"ENSG00000120616",6.92413935648267,6.82072120305786
"ENSG00000120662",7.3039469105918,7.57727650474
"ENSG00000120669",6.12615221360976,6.01949209689653
"ENSG00000120675",7.45240853197705,8.1329488702487
"ENSG00000120685",9.54380292091026,9.60105573135706
"ENSG00000120686",9.96676503192023,10.2479186547405
"ENSG00000120688",8.40215906034291,8.52060145127749
"ENSG00000120690",9.76922838417902,9.72775836907351
"ENSG00000120694",9.44373672542667,9.55155760854749
"ENSG00000120697",9.24674780201111,9.21561134072718
"ENSG00000120699",9.29368115965042,9.48354511218916
"ENSG00000120705",9.63167024086525,9.59566735250129
"ENSG00000120708",11.5159363426963,12.092236029563
"ENSG00000120725",11.2203441847066,11.3018219839621
"ENSG00000120727",9.60618325437092,9.28326360392473
"ENSG00000120733",8.71155708073483,8.85927661453991
"ENSG00000120738",10.1174814654494,9.93967181607851
"ENSG00000120742",8.70676992054226,8.73863022161878
"ENSG00000120798",6.50610703650831,6.55704954065047
"ENSG00000120805",9.21709347748387,9.50063951631341
"ENSG00000120833",8.7750635236229,9.04633494128446
"ENSG00000120837",6.71525610599596,6.64152699034156
"ENSG00000120860",8.93481275765648,8.63614013507099
"ENSG00000120875",9.38358589875391,9.78032089971651
"ENSG00000120889",6.71855499930862,6.7427654668551
"ENSG00000120899",6.02440211036724,6.07992827210527
"ENSG00000120907",6.84306806866925,7.09853737676517
"ENSG00000120925",8.66629896953334,8.7569538719051
"ENSG00000120948",6.9624142131063,7.27150404266755
"ENSG00000121039",9.51089702682409,9.47821302473989
"ENSG00000121058",8.5317577898409,8.48219538876936
"ENSG00000121060",6.32257335551308,6.39226450177861
"ENSG00000121064",7.80815801181785,8.28645001516304
"ENSG00000121068",10.6699958510977,10.3390867459369
"ENSG00000121073",10.0543479516957,10.1256072375233
"ENSG00000121281",8.03719616623777,8.29014182925697
"ENSG00000121297",6.69039778109561,6.6440781136241
"ENSG00000121316",9.78805462728855,9.70671889475003
"ENSG00000121361",6.41316947764361,6.31752834482444
"ENSG00000121390",7.89727682364691,7.60881988312447
"ENSG00000121413",10.8278896918575,10.7930159789798
"ENSG00000121417",8.21204793352086,8.32157824755617
"ENSG00000121454",6.0747824014029,6.10295745550337
"ENSG00000121486",6.75319610920522,6.78251580745219
"ENSG00000121570",6.30069485524238,6.25793186171708
"ENSG00000121644",9.39502740735941,9.13419740466892
"ENSG00000121691",9.21116076247636,8.86151665527149
"ENSG00000121741",7.30825723943795,7.5338861633903
"ENSG00000121743",6.33050609205977,6.15926339516406
"ENSG00000121749",9.47321063017244,9.49860667641834
"ENSG00000121766",8.07929467962566,7.77537593630128
"ENSG00000121774",6.96749043386492,6.93340909964065
"ENSG00000121851",8.52060145127749,8.66067613208126
"ENSG00000121858",6.07978063362609,6.18039512394149
"ENSG00000121879",6.87322318677049,6.71974259763952
"ENSG00000121892",6.88549682529238,6.93101683107235
"ENSG00000121897",6.41643165035435,6.39397719322212
"ENSG00000121898",9.96510755005547,8.80842266082663
"ENSG00000121900",10.78665560176,10.3022276837467
"ENSG00000121931",6.13146301892873,6.08862113226527
"ENSG00000121933",8.42247352465263,8.06313771377562
"ENSG00000121940",6.90081847049683,6.92947011219229
"ENSG00000121957",6.96266029603,6.92838993273072
"ENSG00000121964",6.20617986923798,6.14159045193978
"ENSG00000121966",7.41166639885577,7.41960114940698
"ENSG00000122033",8.84471528881403,8.86483175945733
"ENSG00000122034",9.90459523610487,10.0378681729117
"ENSG00000122068",9.3411636003728,9.23327881372689
"ENSG00000122126",9.04395286405473,9.12830560348697
"ENSG00000122133",6.75893272075934,7.73811845681652
"ENSG00000122176",6.79802584553505,7.2589563323073
"ENSG00000122203",8.79753212717853,8.82554631199818
"ENSG00000122218",10.3521323174821,10.3017294232383
"ENSG00000122257",8.44885445227916,9.0033680364664
"ENSG00000122299",9.69134499300895,9.60083037827962
"ENSG00000122359",6.3692419347424,6.36063915714741
"ENSG00000122376",6.72615911481948,6.65355973697244
"ENSG00000122378",8.73708169116533,8.79974621609777
"ENSG00000122386",6.18010537016947,6.11083054220473
"ENSG00000122390",8.30999956626597,8.44649169154016
"ENSG00000122406",13.2061259460623,13.1607641588852
"ENSG00000122435",7.18760281062808,7.09246982403103
"ENSG00000122482",6.25094629843376,6.23645444448963
"ENSG00000122484",6.72099268752331,6.85744171381742
"ENSG00000122507",6.34976535211962,6.28481032377366
"ENSG00000122512",6.04695122945975,6.03259540271061
"ENSG00000122545",7.57634642827205,7.54065369436589
"ENSG00000122550",6.3383427440491,6.3498167140235
"ENSG00000122557",7.51424846404504,7.46277989580457
"ENSG00000122565",8.22615545453018,8.13168444963244
"ENSG00000122566",9.65878341815536,10.2218922217992
"ENSG00000122591",6.07001983163018,6.05041308071354
"ENSG00000122641",6.02177187513049,6.03573417737563
"ENSG00000122644",9.13970976725868,8.76600372488862
"ENSG00000122691",10.2780545021899,9.84504687684446
"ENSG00000122692",7.65581597311909,7.59265939851263
"ENSG00000122694",7.84565359243446,8.29839446180482
"ENSG00000122707",6.70315553414765,6.86955993921202
"ENSG00000122728",6.23379969889908,6.17623669345991
"ENSG00000122729",10.3795700998896,10.3181117820515
"ENSG00000122741",7.86136143853745,7.96972597872428
"ENSG00000122778",6.20479889485028,6.1925639859707
"ENSG00000122783",7.08032110568354,7.06024322500651
"ENSG00000122786",6.7200685133502,6.62520962981525
"ENSG00000122861",10.5446443133786,10.4211728306506
"ENSG00000122862",11.5176957290419,10.9367851697913
"ENSG00000122863",7.47740615706365,7.69010673639526
"ENSG00000122870",6.38821538949619,6.52396430665294
"ENSG00000122882",6.61785377463102,6.48427020123407
"ENSG00000122884",6.18997888163832,6.1913442869037
"ENSG00000122912",6.26959115092454,6.37547194426446
"ENSG00000122958",8.14874972633354,8.3190318022246
"ENSG00000123066",6.43795554810826,6.63075239623929
"ENSG00000123080",6.00856873755724,6.02389449084708
"ENSG00000123091",8.86936121777685,8.60196972135813
"ENSG00000123095",6.08154807281454,6.06976841764113
"ENSG00000123096",6.35095390659691,6.27302099042348
"ENSG00000123104",6.93927915328952,6.86204690962418
"ENSG00000123106",7.29685051053822,7.23531483652094
"ENSG00000123124",10.2433472075544,10.4362883866721
"ENSG00000123131",10.6727329721224,10.4778528917062
"ENSG00000123136",9.73764085405214,9.87172390138302
"ENSG00000123144",10.2092115152042,10.1144165247474
"ENSG00000123146",9.70322865868011,10.1212829449281
"ENSG00000123154",6.14840766223893,6.05532276626648
"ENSG00000123165",6.09378257594508,6.03668189723879
"ENSG00000123179",7.08723812808052,6.60966017468256
"ENSG00000123200",6.06503372159468,6.00769448278992
"ENSG00000123240",8.93246128413832,9.00614506986168
"ENSG00000123243",9.10749481883278,9.08485948784049
"ENSG00000123268",7.03214681348335,7.02262041847399
"ENSG00000123338",6.53232965759118,6.67313422044593
"ENSG00000123353",6.3804515341756,6.34303174885323
"ENSG00000123358",6.09744639174854,6.20653269300754
"ENSG00000123364",6.39222806019856,6.35378771958448
"ENSG00000123374",9.02986593760233,8.82944871094256
"ENSG00000123384",6.81147582980581,7.12091276386761
"ENSG00000123395",8.64180846566451,8.57408585466912
"ENSG00000123405",7.74979129055341,7.61677111513805
"ENSG00000123415",9.60606839027199,9.42985827585372
"ENSG00000123416",13.2915990305681,13.1428124382439
"ENSG00000123453",6.01517029119475,6.01531740778996
"ENSG00000123454",6.08575761541831,6.04044024242613
"ENSG00000123472",9.19760123760085,8.89093722746998
"ENSG00000123496",6.57626321896471,6.42302689089509
"ENSG00000123505",10.6904734351403,11.044474061927
"ENSG00000123545",6.64340252198177,6.381002259619
"ENSG00000123562",10.7786784283752,11.0642426066312
"ENSG00000123572",8.06313771377562,8.13003694591556
"ENSG00000123575",6.98286123033094,7.06807721891869
"ENSG00000123609",9.20838638408112,9.17090708560363
"ENSG00000123636",9.31204314249211,9.74889562872099
"ENSG00000123685",6.49099881276559,6.26135800938583
"ENSG00000123700",7.58509211375446,6.86320183609689
"ENSG00000123737",7.34150960950489,7.38480583447351
"ENSG00000123739",6.33246409224067,6.12975599356243
"ENSG00000123810",6.54774784272034,6.47523573914105
"ENSG00000123908",9.41978111104167,9.34851236073373
"ENSG00000123983",6.86596732207817,6.81176859222038
"ENSG00000123989",9.65819556180051,9.84090147296514
"ENSG00000123999",8.42197480577924,8.56883717792248
"ENSG00000124019",7.69844697985816,7.2229244704628
"ENSG00000124074",8.28865081102265,8.23667275925314
"ENSG00000124098",8.68307036981654,8.49496223786266
"ENSG00000124107",6.11839270932987,6.54395078616598
"ENSG00000124120",6.63142316531877,7.10126944969862
"ENSG00000124145",9.50773733417256,10.0920918328766
"ENSG00000124151",10.6248183280279,10.4295192373308
"ENSG00000124164",6.01768703358582,6.01193908773084
"ENSG00000124171",6.04793537654245,6.03017071504158
"ENSG00000124181",8.48294593161457,8.24456723557502
"ENSG00000124193",10.9123733258232,11.3258985098466
"ENSG00000124198",6.86902732852074,6.76945078137225
"ENSG00000124207",9.21418597701405,9.1869774517254
"ENSG00000124209",8.61115205020743,8.72832311873964
"ENSG00000124214",9.65238894355602,9.38974486476224
"ENSG00000124216",7.43470867958099,7.70383448192536
"ENSG00000124222",10.1345123573624,10.4326306654877
"ENSG00000124225",6.21495314200623,6.44485595491078
"ENSG00000124226",11.1339969347455,11.1468550438025
"ENSG00000124228",8.44115060301027,8.46357768947791
"ENSG00000124243",6.83868376216939,6.813442226559
"ENSG00000124257",6.11814785952924,6.06812819306712
"ENSG00000124275",8.22902601642189,8.72252241282377
"ENSG00000124299",9.04505488443808,8.8423370959865
"ENSG00000124313",6.0230253757968,6.0464504489009
"ENSG00000124333",9.40903962537348,9.49285218393974
"ENSG00000124357",10.6277969866387,10.6313280789716
"ENSG00000124374",6.31008996731144,6.2617107101031
"ENSG00000124383",8.39388483864789,8.32169497317759
"ENSG00000124391",6.14999125854817,6.12880389743667
"ENSG00000124422",7.24420757511333,7.45914600624093
"ENSG00000124459",6.49181157183708,6.45318406854223
"ENSG00000124466",7.34677099915539,8.2388015752828
"ENSG00000124467",8.59370301251555,8.9885992964583
"ENSG00000124479",7.96139061426892,9.50773733417256
"ENSG00000124486",10.3675076151327,10.565680976489
"ENSG00000124491",11.1571056448522,10.9835772586317
"ENSG00000124496",6.14128874318911,6.15027331798281
"ENSG00000124532",6.7019850336217,6.5648326164665
"ENSG00000124535",7.12334303810029,6.78153145419471
"ENSG00000124541",9.2649284211923,9.08771007602764
"ENSG00000124562",8.25835262504577,8.18527454127304
"ENSG00000124570",11.5030306622009,11.4841572854794
"ENSG00000124588",7.20888997357084,7.01024067290381
"ENSG00000124596",8.51904564596024,8.23298653106081
"ENSG00000124615",6.5313066651776,6.23230573577077
"ENSG00000124635",6.08294338647405,6.24211436425232
"ENSG00000124701",6.4019975652258,6.12171796452917
"ENSG00000124702",10.4345881290332,10.1555298317329
"ENSG00000124731",6.24936743701182,6.16151082235911
"ENSG00000124749",8.62066873103913,8.05570802909254
"ENSG00000124766",6.58760373589848,6.78077679382758
"ENSG00000124767",9.59788519985357,9.3962736796002
"ENSG00000124783",9.35765840674335,9.58256820226076
"ENSG00000124784",6.72473301153413,6.65565143325488
"ENSG00000124786",8.34124244679863,8.1529697361649
"ENSG00000124789",9.37945371302509,9.24062853288045
"ENSG00000124795",10.1047154136265,9.7868652630823
"ENSG00000124831",9.13267472740842,9.52366188924704
"ENSG00000124839",6.09435113297508,6.08947085913262
"ENSG00000124920",6.04502526339812,6.01856958417544
"ENSG00000124942",6.24040794812962,6.23133659157557
"ENSG00000125107",9.42156790417957,9.62270186216543
"ENSG00000125144",6.33464795665441,7.33131246282247
"ENSG00000125148",11.0932551502499,10.8540541317874
"ENSG00000125149",6.08651917904806,6.07498293260704
"ENSG00000125166",9.19179810305824,9.05062272410503
"ENSG00000125249",9.70124309170738,9.33232781870522
"ENSG00000125257",6.15948561452991,6.1421183923267
"ENSG00000125304",11.4781416695274,11.5495356315714
"ENSG00000125347",9.66150669118115,9.22168796940861
"ENSG00000125351",7.5364293819952,7.87162220771075
"ENSG00000125352",7.47296787548672,7.65735436214253
"ENSG00000125356",12.1622216930067,12.2650793665282
"ENSG00000125375",7.31501312072915,7.15245685690312
"ENSG00000125378",8.12298976359806,7.64999387472598
"ENSG00000125384",7.03131717355711,6.62609188010517
