"";"GSM1784988";"GSM1784990";"GSM1784993";"GSM1784994";"GSM1784996";"GSM1785001";"GSM1785004";"GSM1785005";"GSM1785008";"GSM1785009";"GSM1785011";"GSM1785012";"GSM1785013";"GSM1785021";"GSM1785022";"GSM1785028";"GSM1785035";"GSM1785038";"GSM1785039";"GSM1785041";"GSM1785042";"GSM1785053";"GSM490136";"GSM490137"
"ENSG00000091136";6,37696718740106;6,57804069758308;6,22861527143732;7,03417253227014;6,73956922614062;5,86389735353458;6,31354819357462;6,3847982450721;6,38856637537349;6,21206994113121;6,11804972610796;6,53919138225203;6,23698852323788;5,85482224283856;6,17844801712491;6,23246053683367;6,20911739000418;6,41211077366349;6,52287719033496;5,96597940448305;6,44909391257164;6,50046678871478;10,9158002474672;10,3000247799816
"ENSG00000091140";5,26821744445721;5,53795337952743;5,13172348489782;5,75437726103357;5,54112584433658;5,16545874799422;5,29485010887205;5,29644831218649;5,32119586759393;5,33338426303729;5,34441703099911;5,28728749078722;5,05723482019655;4,99955350452011;5,28039028398913;5,17498441829909;5,21185164042458;5,33964211201654;5,29122071055931;5,09333428383596;5,34134610641248;5,24097582491226;8,12877197132458;8,152855033324
"ENSG00000091157";5,10867032683289;4,79562220357732;4,71069088231399;4,89594086481287;4,95519763284134;4,73348123126712;4,89316924955887;4,91692019671373;5,30581339532222;5,17419137910688;4,92027045874724;4,78348910632878;4,91853941976623;4,83656675230928;4,99006592779959;4,87795156440744;5,1680710143765;4,91184582624238;5,02803508873727;5,05062884823577;4,95953471174766;4,96946665847137;6,44293322307556;6,42954533577868
"ENSG00000091164";6,67462430593695;6,52769483571446;6,42260656729843;6,62111782776397;6,59663611168182;6,39827416753828;6,54885290739524;6,610753916732;6,49633107094286;6,58914879890131;6,78890686062784;6,54534854608421;6,39547891112074;6,3994447199282;6,5283898893132;6,63762622722671;6,52601137173406;6,50332164616368;6,52733279420693;6,80860116945998;6,64837458423993;6,45441349997957;7,95928656613618;7,91741924524919
"ENSG00000091317";5,86473228122554;5,98305522019559;5,87550370106474;6,30455421398122;5,81699383621991;5,85582176548664;6,01289818885797;5,97834159000737;6,05710500987557;5,9052414398916;5,91559042566993;5,77234100898867;5,82224100750178;5,54625586845277;5,91321112543482;5,8146581119577;5,87495415645869;5,98020025762547;5,78505255914781;5,90250481973492;5,84976032053907;5,9702070723768;9,66902186244121;9,5539199793231
"ENSG00000091483";5,50643364299881;5,54649303003156;5,10319704737353;5,52789362714369;5,55497349501649;5,18460428812155;5,41638190428714;5,53108317301374;5,46872950850913;5,36252540380348;5,44489859556922;5,53757308470983;5,10505086992496;5,33946581708919;5,38557207876122;5,49962322218523;5,5875807808146;5,42576737054661;5,59479743634139;5,41441753756288;5,48094891537111;5,51116402080044;9,83396196110986;9,75344756746135
"ENSG00000091490";6,07516488571607;5,90777818912752;5,50094651952561;6,1545633726174;6,13905523384147;5,44076784780868;5,89463482840463;6,1010434566779;5,78833238733364;5,73759675006959;5,87949317726623;5,90898385108566;5,73921665544058;5,18809924468485;5,90774989482016;5,93462177383747;5,92306550692758;6,01626463332079;5,8882956956421;5,54680426926598;6,06561314207074;5,95111883508925;9,42549619604856;9,44160420121436
"ENSG00000091527";6,93558811344251;7,02748443951496;6,82133432768016;7,09442540500612;7,07565104770755;6,67233076335544;6,94971751475222;7,0103712429059;7,13323007932761;7,09241387504882;6,97205899171936;7,14667838727717;6,99844759012409;6,88187852071765;7,19598319076873;6,94280407878923;6,99099364160168;7,02443286054844;7,06097097420856;7,05324780301687;6,93385731389696;7,06747452304542;8,47368698962979;8,2360400063428
"ENSG00000091640";6,33555426457043;6,59735527702241;6,60842757741613;7,16538360672939;6,01861835417081;6,91597388582434;6,71556995629622;6,41068109267727;6,27505446809831;6,82066844836212;6,36249438028257;6,79115154180528;6,83851874038706;7,44041543688525;6,32851837675864;6,53017724821535;7,74984271653353;6,9219024232841;6,65263164450199;6,15262877101278;6,64111482542537;6,23584725594947;8,01426640893839;7,47296787548672
"ENSG00000091831";5,05853400934174;5,09041765528007;5,2000525460618;5,16148716835558;5,00264206093728;5,10437187533695;5,1252283133212;5,11768223353294;4,99682126071179;4,93874672556712;4,99178175679991;5,12792816481628;5,22731963919784;5,20806606126792;5,00192641248377;5,21495232971598;5,04645581274059;5,20884951845692;5,03751440475601;5,14099421428299;5,13043577675819;5,20807701341089;6,01967539075977;6,12631052892168
"ENSG00000091879";6,63392061295225;6,50387318213139;7,39878471487514;8,62245066085316;7,11470400596374;8,50078096998676;5,21575664671322;7,27512791304252;8,10567276189549;5,029337587369;6,67497987971627;6,5136241325887;5,60566553313781;5,42773758253728;5,886927994404;5,33044336561034;6,50312010184192;6,18857247641706;7,68975709452329;4,71950292892174;6,11275835796153;5,34192218723484;9,7818058689831;9,66481183821492
"ENSG00000091947";6,45715989070191;6,33056001398813;6,28222522604442;6,47853887404184;6,27643436286025;6,35277027022952;6,4118482990714;6,54800288148282;6,39482946462766;6,41546236492254;6,37071826278311;6,27147404779967;6,41466271597649;6,38025586055338;6,43254983165358;6,48687860050513;6,65387872567296;6,45732310411447;6,39150683170919;6,52458651683606;6,45559822405741;6,39134837845497;8,43678220797444;8,39584927807763
"ENSG00000091972";8,99219749446558;8,78865293040615;8,28723291851369;8,81396211062475;8,7717042840979;8,37427927822625;8,70410258000265;9,11739859293424;9,09230340614173;8,97378103735581;8,98338913692356;8,99262643496446;8,75274463890393;8,5721368836593;8,91729308180388;8,41198837397395;8,65097356662345;8,56210151076471;8,78808534918905;8,81296141020877;8,75354005298646;9,07999383317006;9,10700538626424;7,98024079011339
"ENSG00000092020";4,76781602657841;4,58871682459605;4,42993759702595;4,59060736667167;4,74666851409969;4,34162925606224;4,59607448508438;4,45658935029095;4,61553328721945;4,61199560283811;4,70031703264916;4,63925135708732;4,4881600681882;4,5931203832818;4,65398428036242;4,46903586744813;4,64993174611258;4,62123481125673;4,54430087741683;4,69295652088129;4,62991977604244;4,65876699509396;8,24242524696193;7,98658713718558
"ENSG00000092068";7,66832934937064;7,3238988476053;7,49936818656307;7,24304362568948;8,0394206520736;7,01117135461497;7,48064893887825;7,85855610207346;8,3942040003346;8,00587828554241;7,61193874577276;7,9409037879963;7,14305252873201;7,41590788126259;7,49265250494025;7,79856674562453;7,90047704794626;7,76928112778571;7,74222925395446;7,88142662833544;7,77683086744053;7,65844229777007;8,19571537727984;8,30619053065118
"ENSG00000092108";6,10616053045807;6,09730007259299;5,93772767005464;6,02611191463784;6,28500745814465;5,67828817687033;5,89934712443401;6,02040567759924;6,14506399904846;6,04044751988307;6,25830284199041;6,04357933566262;5,96053098964598;5,83045239211233;6,0903540306526;5,99651761840684;5,6028425632282;5,95440744020195;5,95959084978069;6,15763964029238;6,12430100082673;6,08984074631168;9,67712250535547;9,63971654428009
"ENSG00000092148";7,4458935996254;7,29355175308424;7,23394296387404;7,74084802361694;7,46489653009486;7,1888732898092;7,41174552480392;7,40458132749542;7,23396940067997;7,2024644040829;7,11670152304574;7,41003004577623;6,83162546972883;6,75112716945514;7,12279632522856;7,01103786339577;6,63171533936443;7,2330600869562;7,37408194635435;7,07456824768184;7,36043778520585;7,30720461124636;10,665495842539;10,5748749751861
"ENSG00000092199";8,06034527131805;7,93282924215929;7,81716749546355;8,20368702283509;8,11854967652321;7,82815623464247;7,98997459661009;7,87627011906488;7,94653450811339;8,027572689146;8,01748144744866;8,04070354555321;7,74617897568851;7,55228423403302;7,85519184836745;7,91481042476877;7,78497897077265;7,81162329905597;7,89522662929142;8,06600714858298;7,97532579450933;7,88193738596925;11,7702083989907;11,6399305704149
"ENSG00000092201";6,54923934402969;6,53334846331627;6,16363708524692;6,75345259947771;6,66490672398127;6,13547023361658;6,25117049614365;6,59659009516344;6,59352309896518;6,41041689373568;6,33958366872349;6,35616731720351;6,03170597296797;6,14274638414064;6,43232930560235;6,18080695979473;6,08991153547464;6,33860056630479;6,41140464860821;6,40685560132576;6,40042603586862;6,47001252327505;9,43787061041767;9,30309332586374
"ENSG00000092203";6,34441550814007;6,12059991051272;5,89905262581855;6,14975474126626;6,42768368742057;5,94514166492726;6,12129525863377;6,38155912981057;6,64019821362363;6,59768710324944;6,38903244475245;6,41285370012084;6,14008107474844;6,04705367129582;6,31631889868131;6,45971736592861;6,40478771067259;6,31951320064307;6,38430309713588;6,44121261924669;6,28775428563602;6,29177493811345;7,07652614218284;7,01942593303912
"ENSG00000092421";7,75128230805889;7,81276899546309;6,81645505836468;7,4909107668258;7,44887427077691;6,86043281973223;7,34648774673268;7,29460581285981;7,11718813419445;7,07616956171859;7,01394157596269;7,12776236298159;7,17016649216061;6,43655282099246;6,84771585757517;7,29126559361077;6,77220201725329;7,9435515175266;7,70513611019598;6,3009155742223;7,88305419548052;7,00834735541994;10,961506513552;10,9029527803306
"ENSG00000092439";6,2751162391904;6,07539708265414;6,02259668780652;6,58582744773207;6,14144060847819;5,93699064679841;6,21761846471864;6,08700957158595;6,04690515053892;6,14176290400239;6,05536756649037;6,11923524518855;6,08700957158595;5,66304285290638;6,06918832519224;5,87626037386465;5,62870610785659;5,90189461569488;6,08700957158595;5,94939596434418;6,09583850646834;6,04352843154207;6,31641551819683;6,35603076825838
"ENSG00000092531";9,6164784649138;9,02272048125708;8,82222976658065;9,04357879380557;9,53535555686231;8,9130593186199;8,83525790735226;9,45779770032916;9,60699130007561;9,41012787824898;9,29820821354468;9,13862722947403;8,58335805712669;8,89079620243372;9,41117405894224;9,52409169086376;9,14832076199444;9,14566419355293;9,21351208668035;9,37285175525401;9,20548934278177;9,02685939787894;9,24314513717503;9,19252272305803
"ENSG00000092820";10,0618202925117;9,90310613517115;9,94499581101763;10,0041537698424;10,0808916038728;9,90743633137386;9,86009820096674;10,2902478818552;10,1801156429904;10,3071095026446;10,0599127712437;10,189529376849;9,76029764496132;9,85225156673713;10,0601378801879;10,1647883891133;10,2154932684367;9,85200224522268;10,0962919997054;10,3082653455128;10,0135791377851;10,0259510017853;13,2147317316709;13,3819365609059
"ENSG00000092841";7,31499922899318;7,501538350758;7,13461413477565;7,54371981457086;7,48889111499773;7,44403925229206;7,45033598394007;7,51290914955432;7,30352624641717;7,5827160323124;7,53893725772556;7,49807485136968;7,44437828280183;7,33646546331867;7,36443465207658;7,41785888423324;7,75339746756879;7,59658014081816;7,53735405337521;7,6751310930511;7,45329079699259;7,35571547791306;12,7827972929559;12,8159516219788
"ENSG00000092847";5,43772529443513;5,07117343775037;5,07336889393851;5,39086458199228;5,18286661779745;5,13295566381275;5,31497096827471;5,25908833311622;5,26606595824498;5,06244134871182;5,27784134604569;5,39107137576337;5,20166042749682;5,13870389790749;5,02343256476543;5,15544494041695;5,26973495846489;5,24789829042505;5,17800664723784;5,09608857545877;5,2967407161593;5,41783118114614;6,32192028801252;6,40013190978782
"ENSG00000092929";7,1177524544726;6,89245972057246;6,82311159633181;6,76540601468507;7,0676924222546;6,8732607322837;6,84305647391532;7,04570359768101;7,08069058756954;7,23613465685353;6,84829349914955;7,16263313174085;7,06958325587109;6,93595715205515;6,9608342734338;7,09168041906802;7,14147165816073;7,04775202345442;7,23471528758862;6,78722687381552;7,00452825216203;7,07837068115361;6,4187265940486;6,6128299240296
"ENSG00000092964";5,85105693351404;5,85071824785281;5,74065476499711;5,81385325024889;6,15237287494356;5,76004676562499;5,64709527035394;5,85471406387942;5,98427277608532;5,95332315240815;5,88009832056702;5,91696400226996;5,81655229785539;5,96883539122849;6,03351005711017;5,87707195184034;6,12774967878088;5,96662175203692;5,9590201877693;5,75643361049103;5,80129566548393;6,06101449197306;11,5393561178252;11,2570633962634
"ENSG00000092969";3,72366910208461;3,70881657908686;3,81359024558151;3,81211480118091;3,98701486663765;3,63700986434411;3,66651196685654;3,8365396073179;3,96666595402887;3,86680019331803;3,76551983295269;3,84396971451052;3,84748476524677;3,7988274570356;4,00911064789516;3,76255066667023;4,16147913463079;3,91852591490149;4,03111677315394;3,99380631167534;3,75163281437553;4,2533581931828;6,19961335399103;6,09180032050888
"ENSG00000092978";2,76182958124885;2,68883768959048;2,70138012964208;2,75445261704161;2,47207004254769;2,66256062391849;2,86754699396036;2,62729575035329;2,48642520771414;2,79715004229569;2,51464837027111;2,29613619774891;2,37413538825738;2,78701934820301;2,64345193214347;2,84655867213251;3,02688642120833;2,91189728525872;2,93809058210535;2,38224250691582;2,88893701239296;3,04431548941712;6,46994510910493;6,47901178113668
"ENSG00000093010";7,95600809364015;7,61715173192524;7,46135638880622;7,63544222410412;7,80111029638865;7,64431594634461;7,64571050593807;7,91085567219121;8,11638545940135;8,11364395463991;7,89417408561044;7,75027168001407;7,71722735190653;7,62720775293396;7,97756613445627;8,11155259726852;8,10914585136638;7,81943715992445;7,85395346629931;8,07529755471258;7,80867660760451;7,68305122197834;10,3658133923478;10,2433472075544
"ENSG00000093072";4,38276912171149;4,59793064915214;4,51852250279164;4,39197668805561;4,38923232001461;4,51253424398283;4,45603481768963;4,50801117707184;4,38571807811635;4,413128541877;4,4898112482873;4,41222360543586;4,50428476905034;4,52160544975263;4,47055966594819;4,39765588355983;4,62421384429176;4,57701076210066;4,44858075684105;4,50893396196837;4,33257019726782;4,58400730115449;7,29750682336692;7,67464469434625
"ENSG00000093134";3,93818041102018;4,20457980266614;3,77936679908683;4,05204881922014;3,77003250285028;3,65071005056561;4,02524853674658;3,58247512885446;4,14654970520385;3,43262602755046;4,42444358637937;3,48944565595155;3,91990685358607;4,58232615173393;3,32897277965704;5,12905668141875;3,59627984631168;3,76549632064191;3,77717918935686;3,62510727796245;4,18635699842977;4,12783601294828;8,44548285657977;7,82968954614535
"ENSG00000094841";3,33402596302446;3,46791914248304;3,47135033694548;3,51173503831197;3,62389388795448;3,5651790839298;3,40837384500314;3,40856629565842;3,60751212257757;3,47068215813933;3,60246457784893;3,38570384733578;3,63331909783068;3,36760388475343;3,56704199176391;3,50464882025878;3,34088451006898;3,61233543145081;3,64144646961155;3,55466525921049;3,62425647265531;3,4896888615721;6,25075568300247;6,24716373182632
"ENSG00000094880";5,16769175253427;4,97120104547139;4,76429575321515;5,06173887004909;5,34431015826414;4,76066283573108;4,96231116255973;5,11663023509963;5,1615234286964;5,15406677714359;5,03525715187705;5,06216587888261;4,84457905756202;4,81222260849773;4,95144216991495;5,00640809884161;5,01358153788189;4,96574872753223;5,06997172243308;4,91640499227027;5,09560373944158;5,05024376377205;9,69403480457618;9,40490840717636
"ENSG00000094914";6,12548847819693;6,02573124382691;5,86797002359535;6,08281049329122;6,25842800355433;5,91464014364855;6,01446800850356;6,18376024652788;6,49146303647575;6,28561135272554;6,15051984657344;6,2585019944974;6,1576684105985;5,9452836336329;6,21463252665538;6,25214278374396;6,37022939197685;6,14473727891022;6,24862395222599;6,09584335612354;6,29703324100225;6,17612402172532;6,44997030859561;6,47479909564191
"ENSG00000094916";5,8510380312405;5,91784576130345;5,77632276264531;6,02020252778802;5,96472790520438;5,55855532058279;5,78960920209553;5,75797282151629;5,69279051673424;5,81701511488614;5,82167889094813;5,83916390311939;5,62584182373734;5,6526486668324;5,80742795176078;5,88100911971259;5,65643634517851;5,8187628864589;6,0545817461394;5,64946025555072;5,90660919388824;5,95897640916392;6,5614675497436;6,83233964893272
"ENSG00000094975";6,00983892699001;6,18040497505881;5,99588201806669;6,54608619625683;6,02729146213321;6,00259574446658;6,13986349239542;6,00259574446658;6,22800844990836;5,94242150536684;5,94073476880924;5,90794647737658;5,85639230372587;5,50505083069932;6,00259574446658;5,89872636357851;5,49952742225154;6,08097077859522;5,97053834087589;6,00424152164284;6,09271020902028;5,91451113972508;6,14497300865432;6,16026248389885
"ENSG00000095002";4,48061392775689;4,80614289665369;4,26065334297626;5,02588087638032;4,39716024399181;3,90311470510897;4,42853091005785;4,66445992805637;4,64041793943455;4,39328707579959;4,48061392775689;4,364766197584;4,4465128841506;4,05240163307943;4,53587551617227;4,17096265153741;4,39530792446425;4,47296041782625;4,38831038240627;4,30828414285275;4,42274580488309;4,57469896609908;6,05932144249204;6,08333001045653
"ENSG00000095015";5,40377961999073;5,14901596401451;4,95630238771986;5,48461152979758;5,37663088284506;4,85986949495905;5,19858489580702;5,19908127483709;5,08468674193478;5,23267971051746;5,05833342556979;5,1469019615454;5,29202088408087;4,81077453734637;5,08317170609717;5,05726447151516;5,23149433483433;5,27142129250687;5,2206330480147;5,10956745108734;5,1003148122114;5,32046115466764;8,67339053300245;8,69656030697862
"ENSG00000095139";7,25920794696932;7,13383800559414;7,01037371249038;7,15928780620398;7,51273555524594;6,76110596155451;7,04334804938642;7,34521525609216;7,57523188685221;7,23666142834237;7,29444783710319;7,25773367826531;6,81864024490009;6,80247649536961;7,23991335575757;7,00116655305872;7,21355100265296;7,24523754747231;7,25480610104097;7,28002006754097;7,16993484836687;7,25973806956838;10,7002663357607;10,7837918276607
"ENSG00000095209";4,53545303866165;4,61115017103716;4,06530962651721;4,54638522276455;4,14090703654567;4,44911898851401;4,66633479573891;4,78447055072056;4,33318745719696;4,24791062354768;4,40030961505095;4,28606323368319;4,02788389920075;4,33141418725902;4,28714495221818;4,27392324410074;4,61413869806898;4,12720680584595;4,34178028981334;4,36837187946158;4,27682453818255;4,26480194688197;6,89534485795742;6,58638638319886
"ENSG00000095261";4,56402455383036;4,37290185103064;4,03208553002276;4,58451555407257;4,70236376425492;4,17417875691936;4,6179584346885;4,70648894364244;4,91153626032659;4,63709497387259;4,82400718988145;4,51729192114114;4,08064697228065;3,77038384661432;4,63365190725048;4,20886657182599;4,3656097242875;4,53574936621283;4,52901864996305;4,53303602896142;4,55393679035944;4,53523103315525;6,51033980013071;6,36194865430126
"ENSG00000095321";6,57600774937531;6,31543897825839;6,57770923300607;6,4544001266417;6,62879238087822;6,58603417772459;6,59895540490889;6,77187299647028;6,67049771571212;6,63602087824643;6,38772865481927;7,10578073507729;6,44390928003518;6,33800520557068;6,68591521170599;6,92795759891122;6,82569802465652;6,75630619910394;6,81682223547203;6,55276630131948;6,70638788219812;6,85623875699233;9,18378270329536;9,33919971588124
"ENSG00000095380";5,64312479124882;5,59683558454787;5,78927252817994;5,86018185573123;5,63136395166824;5,61961360418186;6,0054763088131;5,80605396691662;5,96909786706887;5,80114840194195;5,69607335977452;5,89717288867523;5,89613937306478;5,82691316480469;5,96936354500626;5,93349334784885;6,20721217099309;6,03406208235117;5,83101062672005;6,37339464372781;6,02304612952956;5,77525679364113;7,00568206764735;7,30782095710135
"ENSG00000095485";4,41371650555501;4,39955050059802;4,42079481420839;4,43919896090162;4,5930753616757;4,34503432881528;4,43360177215552;4,32342542085065;4,57821487350476;4,5120057035137;4,55067116035298;4,59122630740963;4,6963656617428;4,40095165144421;4,58432922262697;4,48521174898704;4,69901932271558;4,33407804133904;4,5303537903342;4,44917261555897;4,55914434816607;4,32253408193113;6,34103008057694;6,33687512654193
"ENSG00000095564";5,26339852885319;5,23107088220449;5,19527671102213;5,40870508170904;5,20867017851498;5,14253366699464;5,2830420505485;5,08407347664215;5,244256546344;5,22683846887046;5,07496586125225;5,34569669070926;5,22168965484311;5,02722856105887;5,12740940115943;4,92140462828938;5,00464067011947;5,00904419730417;5,34557214542127;5,19679888950741;5,2375302918397;5,1621337636107;8,58724474181676;8,55673818728083
"ENSG00000095574";5,06860533757733;4,79256082273267;4,63967307119058;4,93344179926656;5,28169350609354;4,69432591848156;4,80728806555967;5,0038314199044;5,13084182767964;5,2422682934297;4,95853778038829;4,87753930515549;4,6448806832407;4,68597565684622;5,11381195051868;4,88979203681432;4,84279065295441;4,86518568454697;5,08910530527996;5,17288546722003;4,81562940347546;5,01822108930634;6,56661211104907;6,61132060548921
"ENSG00000095585";5,22925929835299;5,27835908970524;4,98908563487021;5,28002414131226;5,4639052875879;5,22055129169707;5,09977195388624;5,35751300761138;5,34066844491239;5,34253317695857;5,13123315202477;5,25044001718245;5,03488287549688;5,07509803973507;5,27835908970524;5,14277716438844;5,19396355038973;5,30503228375036;5,4899204570961;5,23187070074205;5,19644316223811;5,30607848273415;6,47947400594127;6,48053050446598
"ENSG00000095637";6,45516646649424;6,14110459345428;6,35644871703691;6,27725814037453;6,41777979944145;6,22052948583745;6,38630863260902;6,30269644529911;6,40569767922529;6,76111184755766;6,44718960674148;6,48089718462774;6,22543939678154;6,34578661792593;6,21151917397124;6,27573846684952;6,25415920613755;6,28986485065751;6,33396216901634;6,51624989955308;6,40568932171929;6,49666612744942;9,92453140793322;10,1126167809741
"ENSG00000095787";7,12165741556886;6,96410668741043;6,9875181482835;7,15002691262617;7,14058082695037;6,88443800714394;6,9389553745697;7,16631397208122;7,25950036212303;7,19262607731687;7,0237724121762;7,07007589480934;6,80338156365273;6,76414045973293;7,10535395338285;7,01453901298308;6,88857498043767;7,04285082737177;7,0801934581711;7,17286495473335;6,99762748260517;7,14119910052894;10,0777837924396;10,023547889441
"ENSG00000095794";2,29695440003088;2,61539495511864;2,6387628288885;2,32693852551856;2,46850476205678;2,53619696676624;2,66622862703737;2,15844276638167;2,45355460851993;2,25132952959973;2,49293755164014;2,45406452141017;2,62494322110514;2,55833730428836;2,36807365678839;2,28057486251843;2,50550312433038;2,11492171806812;2,46938463651668;2,32645765199355;2,38241729060784;2,35793352562553;6,01939704062981;6,03197249685395
"ENSG00000095951";4,61597028948561;4,47230247574744;4,65576291075501;4,81198666385087;4,74922787540297;4,56331301507871;4,693514208614;4,70233457725146;4,6418370641347;4,74769067570519;4,61216842495455;4,63786465745346;4,67007104515625;4,50301543581063;4,7055673688336;4,44842584608016;4,60056193841207;4,51661189111836;4,69674945993591;4,49802629833627;4,58689482999379;4,66353532366431;6,90800676781097;6,53093396257335
"ENSG00000096060";4,5646644532481;4,7454163423693;4,79594024562522;4,53208589687638;4,69839621428671;4,61325847451833;4,68696898033103;4,61363086789858;5,02712595646246;4,5173061475764;4,65626678268004;4,97651477511041;4,64861857347417;4,70813919109706;4,63049257675522;4,62064608261548;4,65015037567859;4,85894846378614;4,60448062237293;4,65736356216389;4,60408758116965;4,75191557864327;8,20700040640402;7,838945802912
"ENSG00000096063";6,41895567128778;6,09215421911142;6,17030676986254;6,47424749112369;6,42405160571056;6,2527455006645;6,32791760615661;6,2127308704143;6,09290055376746;6,2049989130089;6,39894757081412;6,34458109429742;6,01341508742786;5,92765456934608;6,35628954516853;6,15323545454239;6,04021515101257;6,16611946384747;6,27115560949594;5,9215372683119;6,14796918556671;6,28921927837564;9,07540783745584;8,80199343737596
"ENSG00000096080";5,90139687042582;5,7990076838249;5,71118562885205;5,80112463878106;5,82536026751131;5,79369912425169;5,83149815231995;5,83947734175117;5,90301285442682;6,01319991922561;5,93426955049426;5,90426774048352;5,81818520586787;5,67674258823544;5,82536026751131;6,00770275101612;5,94967087341452;5,89515855517013;5,77234886915077;5,99551579560277;5,79398114273159;5,69296659034099;7,41933383111668;7,3262966066174
"ENSG00000096092";5,09907284201182;5,06797897042236;4,8949026250037;5,33119175280928;5,09610967354333;5,28581685762082;5,14815886844485;4,80930238943881;5,1977236699178;5,42614911215279;5,52003233042604;5,09230114709994;4,99331594057189;4,96167601279152;5,51808620649363;4,99205702825912;5,0121678392049;5,16553242022802;5,18171382082228;5,87252343270014;5,02324784347029;5,19460850817032;7,48568541808897;7,89987011172667
"ENSG00000096093";4,58469557048744;4,49899308410649;4,51243306986932;4,61786310890671;4,50695256282534;4,69724543975525;4,6004329670195;4,40689121494451;4,53623027044702;4,45236355848563;4,57084528279892;4,62577493956649;4,45936138942294;4,42589065272039;4,45336709959754;4,32136934181378;4,46156812949049;4,43535383136197;4,58359367857353;4,52627982276007;4,63297513720311;4,51974571192287;6,78426370291026;6,7240756408624
"ENSG00000096384";8,61526456508263;8,45756415551836;8,17112321622487;8,51916438396904;8,95582639362931;8,3215147863407;8,34698995473468;8,58829895549808;8,80162356192222;8,76072497601881;8,64548259501074;8,4967722303505;8,36446858221717;8,23968099653301;8,50896099125076;8,39635261367687;8,61072234230255;8,80496161978395;8,57482949368779;8,71072409572412;8,76493025403511;8,57360252000485;11,4649883097169;11,3125072234204
"ENSG00000096401";6,14990173475704;6,04218292972405;5,6662060902288;6,081767702456;6,13242158473036;5,56657878619808;5,87508345359563;5,91738825419268;6,0707548776783;5,93279388710807;5,91006670131539;5,97169215304104;5,65875344908288;5,49411609616299;5,88407410850008;5,81079742902102;5,61017346855843;5,93812242426549;5,88619877572724;5,81793262156952;5,95739071308563;6,00012259863458;7,86258583650503;7,69337162439252
"ENSG00000096433";5,25891472087145;5,25184832066189;5,47878729559112;5,2755969452167;5,35513095926561;5,47401045892927;5,33587950351965;5,42610979217974;5,33484998351659;5,5550065999011;5,30053527779793;5,36613837986128;5,38568080652962;5,44650101588478;5,33384815051934;5,38717184144754;5,42923936943525;5,42601750367873;5,26808371827905;5,44793915202384;5,33910895678335;5,3788942527118;8,20820567196928;8,93344054698465
"ENSG00000096696";8,20133618343412;7,94522477241526;8,35886204644811;8,11029405247995;8,31947199583109;7,6890435107265;7,75279020258599;8,11947745815418;8,28735311864581;8,14163136523766;7,66944508000542;8,21433653032988;7,66005170757025;8,32642353569276;7,92740549697665;7,65297376219587;8,14919876435884;7,94491841773197;8,05371216221496;8,59306228356821;7,95466681419404;8,25523344581275;9,1406382931778;9,3168399069147
"ENSG00000096717";5,95333024189469;5,76330387469553;5,69374115571421;6,27982066215761;5,87426268521329;5,72905929719797;5,869515361561;5,85084900923417;5,96229816798583;6,01083587961628;5,87502764170782;5,59947528799335;5,50875126102544;5,57712640085365;5,82577076856583;5,60364102085638;5,7398685466133;5,82191559925801;5,78779354478239;5,77432106844026;5,86607877025915;5,8769025759454;7,97477605376475;8,02300907563094
"ENSG00000096746";6,10891687992857;6,09185950788218;5,68226283987457;5,98482460490139;6,15894509188014;5,76358885826959;5,7112345783547;6,11283982754775;6,03617736905925;6,09239532482177;5,95679897730368;6,12116264063919;5,93974959406453;5,93308960235606;6,10975494642407;5,77336748975781;5,94121586919295;5,87070562718478;6,13332551089914;6,16754979136576;6,02633625959213;6,1317322312733;9,32853510099876;9,28563313173233
"ENSG00000096968";4,93845928275282;4,82737641543332;4,89002067674779;5,09780096939306;4,93895969072807;4,78684880133711;4,86554462887781;4,77591312740263;5,16083461575342;4,77883397621848;4,92711137534283;5,28045197392508;5,11378934974142;4,67475144155429;5,20593923972413;4,77261247936576;4,70598376862382;4,93465154454005;4,7876960678301;4,64332572532658;4,90909421180433;5,22035164056593;7,21826059108858;6,99151745646246
"ENSG00000097007";5,14579222322703;5,29169919528857;5,34712383789786;5,51062377188622;5,33255153018443;5,28782514707555;5,44940185027585;5,44676708657291;5,354455460627;5,62452173969816;5,67372730560759;5,45140625233299;5,23200181017599;5,43932493655994;5,38828298639943;5,76999771187026;5,39894287814474;5,31905750801153;5,39966080042684;5,19817240195405;5,32376775363513;5,37488245696458;7,74281033300556;7,59884173692039
"ENSG00000097033";5,79713001517285;5,74237079402587;5,68041695422406;5,99923511738561;5,8942840188313;5,4557090288276;5,64246474143859;5,80360365375477;5,80454489719375;5,64675100328129;5,71676432089228;5,78428257164786;5,37210159359697;5,65489961392948;5,79713001517285;5,8152740064711;5,69422545017575;5,7481054270307;5,71473423121749;5,90436347922458;5,79713001517285;5,86386995286817;6,81248885260998;6,61785377463102
"ENSG00000097046";4,10255513181521;4,1681036953974;4,01471186355573;4,35582240480849;4,22265706112208;4,10094434997638;4,28074660153808;4,24582853549451;3,77989074616803;4,00942683681104;4,08144165115481;4,03917672762299;3,97991438350076;3,83336392684544;3,95307216609062;4,00208167373679;3,89442677833488;3,77814737293587;3,74273993288092;3,7563780926418;4,07945385078818;3,99441840534221;7,33794002701712;7,47987891574695
